Category,CV
devops,"The project (IT operations \ App packaging), which was under my supervision (Team Lead role) showed good results, as a result engineers and managers from customer side appreciated work with us and finally + 2 years contract was signed \ extended
More than 20 years of experience in IT industry and 13 years in IT outsourcing:
5+ years of Azure Cloud DevOps experience in .NET Microservices + web app project (App Service, Service Fabric, Service Bus, Key vault, MS SQL, Cosmos DB, Search service, Application Insights, Alerting) experience with Azure DevOps Services CI/CD (yaml and classic build and release pipelines);
6+ years of Release Engineer/Coordinator experience in .NET Microservices + web app project;
2+ years of App packaging Team Lead (Technical Delivery Manager) experience;
4+ years of professional experience directly supporting application packaging and deployment;
4+ years of Network \ Windows-Unix based server \ 100+ workstation administration;
- Strong understanding of Microsoft Windows OS family;
- Strong knowledge of Microsoft Windows Installer technology (standards and best practices);
- PowerShell\VBS\Wise script\Auto-It – script writing;
* Participating in challenging project, teamwork, warm spirit inside company, growth within the company
* Improve my knowledge in automation and different cloud providers

Possible roles:
Azure DevOps engineer / Release-Build engineer / Release Coordinator"
devops,"5000 lines of the ARM template was like a piece of cake for me)
Self-driven, highly-motivated DevOps/SR Engineer, 10+ years of experience in IT.
Excellent subject matter expertise in such areas as IaC, CI\CD, IaaS, PaaS, and SaaS.
A good team player focused on getting the job done, determined, and responsible.
I'm not an expert in AWS/Google Clouds."
devops,"
10+ years of overall experience in IT. Working on the position of System Engineer, I have experience with Microsoft and MacOS systems. 
Hands-on experience with Azure Cloud Infrastructure, on-prem infra, JAMF, SCCM, Intune, monitoring solutions, networking, etc. 
B2 level of English.
"
devops,"
Audit: IT Infrastructure, SAM, Performance, PCIDSS, Vmware capacity and performance
Backup:  Veeam, Symantec, Microsoft, HP
Virtualization: Microsoft, VmWare
Infrastructure : Microsoft
Monitoring : Microsoft
Infrastructure management : Microsoft, Symantec
Database : Microsoft, Oracle
Cloud : Office 365, Azure, IaaS (Ukraine and Europe), Building Private Cloud
Migration : Infrastructure, Systems
IT Security : Symantec, CheckPoint, Microsoft
"
devops,"Certificate: Implementing Microsoft Azure Infrastructure Solutions (Exam 70-533)
Azure (AD, AADDS, VM, Network, SQL Service, VPN, Storage, Backup)
Certificate: Implementing Microsoft Azure Infrastructure Solutions (Exam 70-533)
configuration Office365, single sign-on
Windows: AD, RDS, TFS, IIS, ADFS
SC ""SCCM, SCOM, DPM"" (WIP, deploy, inventory, monitoring users, backup)
Security: pfSense, IDS, Radius Wi-Fi
network DHCP, STP, SNMP, POP, IMAP, SMTP, WebDAV; VLAN, trunk
Server OS: Windows Server (2012,2016), Core, Nano Server, Ubuntu (medium);
Microsoft Dynamics NAV administration
setting up and maintenance of the monitoring system Zabbix;
istallation and configuration Asterisk, FreePBX;
firewall: Endian, Untangle, pfSense;
configuration VPN (IPsec, OpenVPN, SSTP)
Wi-Fi: Ubiquiti;
hardware and software RAID
virtualization: VMware vSphere , Hyper-V
configuration of active network equipment (Cisco, HP);
web, development: Apache, Ngnix (the basic skills);
"
devops,"
Work experience in large distributed Azure Infrastructure. in the English-speaking environment, successful implementation of long-term (over 1 years) and expensive (more than $2 million) projects. Management of large dispersed group of people. 

Key stack: 
Experience in setting up Cloud environments (MS Azure) & DevOps processes (CI/CD
Experience with maintenance and development of CI/CD infrastructure in the project
Azure DevOps/TFS/VSTS build and release. Azure Functions
VMs, Scale Sets, VNETs, VPNs, Azure AD, Storage, Backup, Load Balancers
Azure SQL, Azure SQL Database Managed
Experience with Dockers containers technologies, Kubernetes, Azure AKS
"
devops,"I led a team of engineers to build scalable solutions at my previous organizations
I’m a Backend and DevOps engineer with experience building software with Python & NodeJS. I am keenly interested in algorithm-level efficiency and I have worked with backend technologies such as Django, Express, NestJS, Flask, and FastAPI as well as other tools like Docker, Kubernetes, Elasticsearch, Grafana, Redis, Kafka, RabbitMQ, BullMQ, Celery, DRF, Jenkins, GitHub Actions, GitlabCI, Prometheus, Terraform to name just a few. I am a competitive programmer who actively participates in challenges. I love learning about anything, especially if it makes me better at my craft.
I want the opportunity to grow and be challenged with new responsibilities"
devops,"
**Senior Cloud Infrastructure Engineer**
*AWS, Terraform, AWS CDK, Terragrunt, PHP7, Python, Docker, NewRelic, Jenkins, CodePipeline*

• Established release management process.
• Designed and launched infra in AWS China.
• Designed RFC aimed to dynamically create services and surrounding cloud resources based on predefined input
from the customers.
• Maintaining and Troubleshooting ECS clusters (300+ clusters).
• Conducted over 20+ tech interviews for the DevOps positions.
---

**Senior Backend/DevOps Engineer**
*Python, php7, Docker, AWS, Swarm, Grafana, Jenkins, RabbitMQ, Prometheus*

• Created and maintain infrastructure (IaC) based on AWS and Docker Swarm, Terraform (3 node cluster, 45 services) per env
• Wrote DB migration tool cross-AWS accounts
• Decomposed existing monolith system to microservices. Wrote configs and scripts for deployment services per
groups, per env
• Configured CI pipelines in Jenkins
• Developed custom metrics-exporters to Prometheus, configured monitoring tools
• Created metrics based on logs parsing in CloudWatch, Grafana
• Developed long-running php workers to work with RabbitMQ
• Provided cost-optimization strategies for AWS based infrastructure
---

**FullStack PHP Developer**
*PHP7, JavaScript, React, Laravel, TDD, DDD, SOLID, Magento2, php, javascript, knockoutjs, GitLab, React, Redux, Dojo, HOC, php5, zend2, mysql, codeception, ffmpeg*

• Quickly grasp new tech stack: approach
• Responsible for rewriting legacy dojo code to React/Redux and implementing new features
• Test coverage using Codeception
• Custom feature development on Magento2
• Performance optimization, Varnish cache, SQL, blackfire
• Maintain deployment configs
• Modules architecture and feature development
• Integrated third-party APIs: Dropbox API, Twilio, YouTube, PayPal, Braintree
• Video editing cron jobs using ffmpeg
NO on-call rotations

---

Interested in Golang related projects"
devops,"
I am a recent graduate with a degree in chemical engineering and previous experience in both backend development and DevOps Engineering.

In my previous role as a Backend Developer, I was responsible for developing and maintaining the server-side of web applications. I worked with programming languages like JavaScript, and Python, and have experience with database management systems such as MySQL, PostgreSQL and MongoDB amongst others. Additionally, I am proficient in RESTful API design and implementation, as well as developing scalable and high-performance web applications.

As a DevOps Engineer, I was responsible for automating deployment processes, managing infrastructure, and ensuring the reliability and security of web applications. I have experience with containerization technologies such as Docker and Kubernetes, as well as experience with cloud platforms like AWS and GCP. I am also familiar with tools like Ansible and Jenkins for automation and continuous integration/continuous delivery (CI/CD) pipelines and yes I do love the terminal.
"
devops,"Impactful initiatives:
- improvement of Continuous Integration Testing stage, reduced execution time by 30% (Shell scripting, Jenkins)
- enabled Jira Deployments feature across multiple projects within the whole organisation for greater visibility of deployments (Jenkins + Jira integration, Helm charts)

Observability initiatives:
- improved CI observability by crafting direct instrumentation solution for in-depth CI monitoring (Prometheus, Grafana, Prometheus Ruby Client, ruby, RoR, RSpec, Sidekiq, SQL, PostgreSQL, Ansible, Terraform, GCP, GKE, GitHub Actions)

Cloud migration initiative:
- migrated numerous search engine components to Google Cloud Platform
- reduced infrastructure costs by leveraging serverless architecture (Google Pub/Sub, Google Cloud Functions)

Infrastructure initiatives:
- EKS cluster upgrade
I'm a software engineer with 10 years of experience.  

Proficient in Back-End Web applications development, distributed systems engineering in cloud environment, Cloud Native applications development.

I do have direct communication experience with clients. I am capable building software either as solo engineer or as team player.
"
